NR_OMRAD,vardear 1929,vardear 1930,vardear 1950,vardear 1960,vardear 1970,vardear 1980,vardear 1990,vardear 1995,vardear 1998,vardear 2001,vardear 2004,vardear 2007,vardear 2010,vardear 2013,vardear 2016,vardear 2019
1284002,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1284004,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1284006,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1284008,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1285002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1285004,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1285006,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1285008,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1286002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1286004,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1286010,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1286012,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1286014,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1286016,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1286018,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1287002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1287004,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1287006,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1287010,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1287012,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1290002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1290006,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1290008,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1290016,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1290020,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1290023,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1290024,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1290026,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1290028,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1290030,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1290032,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1291002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1291004,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1291006,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1292002,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1292004,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1292006,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1292008,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1292010,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1292012,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1293002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1293004,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1293006,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1293008,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1293012,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1315052,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1315054,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1315055,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1315056,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1315058,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1315060,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1315062,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1380064,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380066,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380068,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380070,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380072,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380074,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380076,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380078,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380080,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380082,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380086,955,980,1035,1115,1150,1175,1195,1255,1275,1325,1380,1435,1490,1515,1775,1825
1380088,955,980,1035,1115,1150,1175,1195,1255,1275,1325,1380,1435,1490,1515,1775,1825
1380089,955,980,1035,1115,1150,1175,1195,1255,1275,1325,1380,1435,1490,1515,1775,1825
1380090,955,980,1035,1115,1150,1175,1195,1255,1275,1325,1380,1435,1490,1515,1775,1825
1380092,955,980,1035,1115,1150,1175,1195,1255,1275,1325,1380,1435,1490,1515,1775,1825
1380096,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380098,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1380130,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1381100,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381102,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381104,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381106,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381108,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381110,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1381112,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1381114,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1381116,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381118,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381120,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381122,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381124,855,885,930,980,1025,1065,1095,1150,1195,1220,1270,1360,1385,1410,1555,1625
1381132,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1382036,760,790,845,865,905,950,990,1050,1115,1155,1175,1255,1280,1305,1500,1550
1382037,760,790,845,865,905,950,990,1050,1115,1155,1175,1255,1280,1305,1500,1550
1382038,760,790,845,865,905,950,990,1050,1115,1155,1175,1255,1280,1305,1500,1550
1382040,760,790,845,865,905,950,990,1050,1115,1155,1175,1255,1280,1305,1500,1550
1382042,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1382044,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1382046,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1382047,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1382048,760,790,845,865,905,950,990,1050,1115,1155,1175,1255,1280,1305,1500,1550
1382050,760,790,845,865,905,950,990,1050,1115,1155,1175,1255,1280,1305,1500,1550
1382128,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1383022,830,850,880,925,975,1005,1060,1110,1165,1215,1270,1320,1350,1380,1575,1600
1383024,830,850,880,925,975,1005,1060,1110,1165,1215,1270,1320,1350,1380,1575,1600
1383026,965,985,1035,1065,1065,1115,1175,1225,1280,1305,1330,1410,1435,1465,1630,1700
1383028,965,985,1035,1065,1065,1115,1175,1225,1280,1305,1330,1410,1435,1465,1630,1700
1383030,965,985,1035,1065,1065,1115,1175,1225,1280,1305,1330,1410,1435,1465,1630,1700
1383032,830,850,880,925,975,1005,1060,1110,1165,1215,1270,1320,1350,1380,1575,1600
1383034,830,850,880,925,975,1005,1060,1110,1165,1215,1270,1320,1350,1380,1575,1600
1383126,770,800,830,875,885,910,925,960,965,1020,1090,1155,1180,1205,1455,1500
1384002,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1384006,955,980,1035,1115,1150,1175,1195,1255,1275,1325,1380,1435,1490,1515,1775,1825
1384010,955,980,1035,1115,1150,1175,1195,1255,1275,1325,1380,1435,1490,1515,1775,1825
1384011,975,1000,1050,1150,1175,1200,1225,1275,1300,1350,1400,1450,1525,1550,1800,1900
1384013,955,980,1035,1115,1150,1175,1195,1255,1275,1325,1380,1435,1490,1515,1775,1825
1384016,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1384020,830,850,880,925,975,1005,1060,1110,1165,1215,1270,1320,1350,1380,1575,1600
1384134,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1384135,945,990,1050,1095,1115,1140,1205,1230,1255,1310,1335,1360,1385,1410,1610,1675
1401162,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1401166,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1401168,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1401169,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1401172,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1401173,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1402172,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1402174,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1402176,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1402177,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1402178,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1402179,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1402180,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1402900,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1407047,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1407048,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1415036,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1415038,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1415040,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1415042,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1415044,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1419034,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1419036,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1421032,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1421034,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1427014,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1427016,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1430010,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1430011,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1430012,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1435007,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1435008,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1435009,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1435010,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1438166,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1438168,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1439192,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1439194,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1439900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1440022,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1440028,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1440080,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1441030,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1441032,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1441034,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1441036,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1441042,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1441044,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1442062,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1442900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1443128,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1443130,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1443900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1444058,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1444900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1445066,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1445900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1446026,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1446900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1447008,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1447014,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1447900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1452158,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1452162,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1452164,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1452900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1460170,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1460172,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1460174,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1460176,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1460178,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1460180,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1460182,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1461196,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1461198,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1461200,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1461202,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1461900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1462016,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1462018,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1462020,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1462072,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1463140,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1463142,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1463144,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1463146,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1463148,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1463150,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1463900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1465152,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1465228,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1465900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1466068,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1466900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1470060,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1470064,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1470900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1471032,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1471900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1472042,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1472900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1473022,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1473900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1473901,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1480049,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480050,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1480051,895,915,930,950,970,1055,1160,1215,1265,1370,1395,1425,1475,1635,1685,1700
1480052,895,915,930,950,970,1055,1160,1215,1265,1370,1395,1425,1475,1635,1685,1700
1480053,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480054,895,915,930,950,970,1055,1160,1215,1265,1370,1395,1425,1475,1635,1685,1700
1480055,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480056,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1480057,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480058,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480060,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480061,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480062,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480064,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480066,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480067,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480068,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480069,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480070,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480072,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480074,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480076,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480078,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480084,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480085,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480086,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480088,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480090,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480092,1000,1055,1080,1105,1160,1240,1290,1345,1425,1530,1580,1655,1685,1795,1900,1925
1480102,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480106,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480108,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480110,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480112,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1480114,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480116,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480117,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480118,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480119,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480122,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480123,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480124,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480125,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480126,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480128,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480130,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480132,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480134,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480136,895,915,930,950,970,1055,1160,1215,1265,1370,1395,1425,1475,1635,1685,1700
1480138,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480139,1030,1085,1130,1185,1215,1310,1360,1530,1580,1685,1740,1795,1900,1950,2000,2050
1480142,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1481140,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1481142,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1481144,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1481146,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1481148,1000,1080,1105,1135,1185,1265,1320,1370,1475,1580,1635,1740,1795,1845,1950,1975
1481150,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1481152,995,1050,1075,1125,1150,1230,1285,1335,1425,1520,1570,1625,1650,1780,1885,1900
1481154,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1481158,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1481160,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1482042,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1482043,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1482044,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1482045,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1482046,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1482047,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1482048,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
